 Current Liability to Current Assets, Liability-Assets Flag, Total expense/Assets, Cash/Current Liability, Fixed Assets Turnover Frequency, Fixed Assets to Assets, Net Value Growth Rate, Revenue per person, Total assets to GNP price, Quick Asset Turnover Rate, Tax rate (A), Cash/Total Assets,Bankrupt?
0.029051592,0,0.018415148,0.005222094,0.003484429,0.031871473,0.000486111,0.284285358,0.003212372,735000000,0.208421905,0.165151271,0
0.015132725,0,0.04672604,0.018395404,0.00052047,0.15913105,0.000513162,0.013683298,0.001919554,0.00011775,0.083814151,0.207983762,0
0.032189328,0,0.038428482,0.00792011,0.000408509,0.205949112,0.00039922,0.017458103,0.001744751,9130000000,0,0.186219053,0
0.014897771,0,0.010101675,0.024343863,0.002360273,0.004593255,0.000466547,0.104040656,0.010485645,0.000256365,0.105476263,0.387069515,0
0.026254739,0,0.029315762,0.016406586,0.000227706,0.27862113,0.000455642,0.008983153,0.001126191,0.000188427,0,0.366873017,0
0.013068987,0,0.024802891,0.03567993,0.000366901,0.229780641,0.000533026,0.020900959,0.001761658,0.000148393,0.049802612,0.400414689,0
0.037646295,0,0.053979502,0.001580296,0.000801888,0.105190303,0.000388665,0.026215061,0.001488243,0.000111435,0,0.055458308,0
0.016250516,0,0.036082188,0.022664817,0.000138439,0.323413213,0.000552715,0.013953557,0.000452524,0.000177734,0,0.223573764,0
0.024526839,0,0.024483753,0.009003207,0.00077768,0.098822866,0.000453646,0.027304907,0.002563536,0.000130056,0.141309849,0.186165774,0
0.007770738,0,0.009727407,0.038514676,0.000107423,0.215677099,0.000472736,0.005948622,0.004479877,0.000270471,0.241016297,0.125469623,0
0.012587911,0,0.033830128,0.025182811,0.00025494,0.295111317,0.000494371,0.015293098,0.003111445,0.000131811,0.087964369,0.188652326,0
0.029379355,0,0.023075225,0.003425588,0.001394225,0.083453267,0.000547275,0.049733414,0.003746075,9090000000,0.229274218,0.084141618,0
0.022092089,0,0.036642252,0.015533419,0.002951098,0.053226245,0.000492325,0.13834878,0.026416564,0.000112978,0,0.276188696,0
0.010762348,0,0.034267999,0.015806497,0.001040941,0.105510239,0.000509319,0.020231188,0.001094484,0.000118645,0.069035327,0.143833765,0
0.012907775,0,0.021804492,0.0083486,0.001223257,0.06663099,0.000735431,0.037671665,0.002190261,0.000150136,0.088268043,0.088979966,0
0.017559287,0,0.022570246,0.027225199,0.00046449,0.210611347,0.000499362,0.022499009,0.001428259,0.000133891,0.216621115,0.388574048,0
0.025076589,0,0.031157038,0.01887966,0.000369927,0.357278133,0.000541011,0.007135408,0.000851399,7580000000,0.130073894,0.295042526,0
0.027262577,0,0.028470133,0.008577465,0.000905528,0.128584534,0.000479174,0.052292055,0.00169533,8820000000,0.190606337,0.159722113,0
0.02631122,0,0.053137112,0.004645804,0.000351015,0.333163324,0.000513636,0.015178532,0.00090051,603000000,0.112055876,0.076860189,0
0.026882113,0,0.039601287,0.004940905,0.000922171,0.096261775,0.000450776,0.017211345,0.000993182,8120000000,0,0.109691446,0
0.0307954,0,0.010966812,0.005911639,0.001521317,0.062063038,0.000459834,0.082845938,0.002229467,8790000000,0.21145865,0.134599205,0
0.025804893,0,0.022638758,0.008494778,0.017607485,0.013852002,0.000596859,0.133986458,0.005578155,8440000000,0.029658872,0.251023248,0
0.041205075,0,0.043238411,0.002093489,0.006505881,0.034192371,0.000435179,0.233961488,0.001135127,2210000000,0.584877012,0.06691413,0
0.060134727,0,0.018576178,0.000671563,0.000548461,0.162322234,0.000443839,0.106749115,0.006844196,614000000,0,0.017460505,1
0.036164154,0,0.039000923,0.005306666,0.003622111,0.034834601,0.000340877,0.050990703,0.004405106,8800000000,0,0.159874462,1
0.048003198,0,0.007587551,0.004896748,0.000841225,0.030411737,0.000460084,0.021979055,0.001540259,0.000191506,0.209737828,0.066301855,0
0.044350397,0,0.015442128,0.000724568,0.003707595,0.030412797,0.000439522,0.209356227,0.11088245,6580000000,0.077335763,0.01531389,0
0.039520726,0,0.023559781,0.003906844,0.000379762,0.069759399,0.000436702,0.018906335,0.001794859,6700000000,0.603603604,0.032130107,0
0.035258025,0,0.017934198,0.007390748,0.002783912,0.037155255,0.000501159,0.164234831,0.057698401,9220000000,0.131592266,0.180939421,0
0.030360205,0,0.00879065,0.008831217,0.014185089,0.014136519,0.000469492,0.489358577,0.146136049,5730000000,0.175118939,0.225318239,0
0.024252131,0,0.019871784,0.013617441,0.002039518,0.097125734,0.000458138,0.187200917,0.034227118,6280000000,0,0.243519577,0
0.041783288,0,0.024242295,0.000862984,0.002436679,0.025532109,0.000502007,0.186557584,0.071467545,5710000000,0.006478389,0.017743714,0
0.038658397,0,0.004704403,0.000400477,0.017531079,0.010265189,0.000454295,0.634792826,0.150598552,5270000000,0.045753619,0.009269344,0
0.035486146,0,0.017128105,0.000907535,0.00668744,0.044763315,0.000460783,0.187206792,0.079511514,7080000000,0.11003138,0.029972158,0
0.031985953,0,0.016845936,0.001461083,0.005088204,0.029506831,0.000495519,0.195032534,0.27848576,5520000000,0.176637311,0.034501584,0
0.032977744,0,0.056676644,0.007278684,0.000521983,0.115712158,0.00039126,0.022678202,0.002757975,0.000184431,0,0.135273064,0
0.022469594,0,0.023380334,0.002570217,0.001991859,0.042919245,0.00048933,0.071127888,0.009809667,0.000115074,0.081384756,0.036983004,0
0.037167659,0,0.03000759,0.010390649,0.000644536,0.126096425,0.000447058,0.028791328,0.0026872,0.000118401,0.790160947,0.251358015,0
0.02488122,0,0.027392459,0.008097394,0.001690016,0.066165798,0.00045135,0.086426861,0.0066617,0.000106009,0.207004758,0.155089444,0
0.028485764,0,0.017371675,0.006137017,0.000781462,0.091264791,0.00045664,0.033265279,0.024954751,9280000000,0.023787833,0.09621455,0
0.034109053,0,0.024211164,0.003660301,0.002567553,0.0547043,0.000477901,0.122629731,0.046375418,5980000000,0.162971961,0.110307234,0
0.012804819,0,0.029453194,0.001883766,0.000796592,0.091763827,0.00044022,0.027028774,0.004810524,7630000000,0.144042919,0.01322131,0
0.034241567,0,0.012860021,0.003939887,0.00785169,0.029670332,0.000496592,0.612934213,0.221835877,6700000000,0.165705031,0.13887777,0
0.038461989,0,0.021313425,0.000565318,0.004001117,0.027436213,0.000502407,0.08225842,0.010603525,5400000000,0.151229882,0.009024101,0
0.028497616,0,0.005628256,0.005594902,0.000279904,0.101538658,0.000479449,0.03621462,0.005408305,0.000143799,0.075716166,0.045785118,0
0.017599925,0,0.018498,0.010459436,0.000471298,0.123782667,0.000445061,0.026649824,0.015592399,0.00011555,0.131794716,0.079176947,0
0.009335851,0,0.012793847,0.030687124,0.001380608,0.038131379,0.000455318,0.018016245,0.003374645,0.000247391,0.223605628,0.281969184,0
0.024337059,0,0.025534837,0.007753401,0.005018606,0.034297016,0.000481046,0.139221245,0.003828858,7840000000,0.267435975,0.194517857,0
0.018215945,0,0.018517258,0.017569254,0.0001339,0.306979929,0.000448854,0.012666892,0.002946549,0.00018638,0.202145966,0.164290742,0
0.012387816,0,0.032319098,0.026505372,0.000369927,0.178845322,0.000498788,0.013004715,0.004561942,0.000193896,0,0.26855243,0
0.028182812,0,0.115386727,0.000742105,0.000210306,0.096770382,0.000369475,0.028782515,0.000433856,0.000133958,0,0.004859133,0
0.042664397,0,0.024192636,0.001972128,0.007733676,0.033862768,0.000466223,0.389377671,0.005869692,5860000000,0,0.083160978,0
0.015046651,0,0.039568514,0.020947262,0.000369171,0.228799843,0.000492674,0.017760674,0.001670669,9150000000,0.160846239,0.195942217,0
0.021610424,0,0.067606521,0.007022823,0.000922927,0.203479467,0.000472162,0.036296873,0.002161372,4370000000,0,0.128691062,0
0.037106022,0,0.001032347,0.012103839,0.000127092,0.065779707,0.000530256,0.006747646,0.025627973,0.000245471,0.054054054,0.044705815,0
0.024363081,0,0.018089139,0.003044386,0.000704299,0.050619991,0.000474882,0.05712733,0.001768331,0.000240606,0.219556635,0.035350184,0
0.023235196,0,0.015419338,0.021344418,0.011126569,0.00523766,0.000650636,0.053901855,0.013101141,0.000145285,0.100111347,0.303295715,0
0.018563904,0,0.015803733,0.020144585,0.00056586,0.132998772,0.000474283,0.080299047,0.003379317,0.000133961,0.283530722,0.216625194,0
0.025182995,0,0.02029088,0.005171835,0.002721879,0.041721735,0.000504777,0.124574417,0.009375327,9810000000,0.099706448,0.109386079,0
0.016935659,0,0.021668521,0.009466414,0.000260235,0.250451677,0.000462754,0.013251472,0.003679972,0.000138535,0.028849074,0.095628528,0
0.029441052,0,0.059878376,0.021104931,0.000689169,0.01948869,0.000502282,0.034484379,0.00231556,0.000219596,0,0.55460291,0
0.010902401,0,0.039978428,0.021347759,0.000375223,0.12545436,0.000487359,0.012916587,0.001794572,0.000220962,0,0.190711693,0
0.041485746,0,0.017186753,0.003827393,0.002780129,0.030831273,0.000487958,0.025395473,0.003807501,9580000000,0.086952121,0.087030305,0
0.049885868,0,0.084059642,0.001382458,0.000904015,0.102287596,0.000378034,0.023624106,0.001998287,0.000101626,0,0.046038965,0
0.034898044,0,0.032189559,0.001974311,0.053302831,0.0031608,0.000465948,0.077957787,0.003230188,6440000000,0.264298006,0.077942729,0
0.017796139,0,0.038560682,0.006506814,0.000490967,0.191671718,0.000437226,0.013780239,0.001366766,6060000000,0.179572831,0.061891936,0
0.016121834,0,0.076816792,0.004156707,0.000708838,0.147845806,0.000426745,0.024669888,0.000949078,0.000120686,0,0.057919897,0
0.015811376,0,0.104122395,0.0160482,0.000205767,0.348628432,0.000414368,0.006180691,0.00037142,946000000,0,0.159427187,0
0.005424032,0,0.022740907,0.081878733,0.000118014,0.379991534,0.000448305,0.010072999,0.000475688,0.000408948,0,0.335985606,0
0.026340727,0,0.009784564,0.005393525,0.041683026,0.003986322,0.000540836,0.266721502,0.005023409,628000000,0.245571414,0.128064663,0
0.013741302,0,0.042487686,0.022118303,0.001223257,0.114582769,0.000490628,0.017331786,0.001012167,5530000000,0.237979553,0.301367371,0
0.034706987,0,0.016758119,0.002210804,0.000923684,0.097995975,0.000668054,0.069952852,0.00168445,6030000000,0.192732058,0.035163039,0
0.035816915,0,0.022189052,0.000898721,0.006685171,0.042090768,0.000479773,0.208748146,0.075442658,5330000000,0.15183723,0.030915142,0
0.012874552,0,0.028603261,0.027380049,0.00882379,0.008259942,0.000472886,0.043003393,0.000640142,0.000164548,0.245166515,0.270758471,0
0.019760999,0,0.04808065,0.011751746,0.000376736,0.220105714,0.000468743,0.017804738,0.000568626,0.000145763,0,0.212323834,0
0.031768224,0,0.018625676,0.003315638,0.002736252,0.059318082,0.000698448,0.071098512,0.003998922,890000000,0.246684887,0.106096092,0
0.040114235,0,0.005288846,0.005050747,0.004646409,0.017942991,0.00047029,0.19613413,0.002147081,0.000143565,0.139285353,0.137535317,0
0.02230626,0,0.038643217,0.008436654,0.000365388,0.261299741,0.000471937,0.041378905,0.000286562,0.000109536,0.018726592,0.153456019,0
0.015498785,0,0.052630244,0.012357877,0.000474324,0.161479079,0.000475206,0.01236432,0.000549133,0.000172923,0.110436279,0.176205336,0
0.009851234,0,0.028423636,0.065075633,0.000526522,0.198905264,0.00077104,0.016794207,0.000974427,0.000168995,0.201133718,0.609585057,0
0.016979041,0,0.053172401,0.007443893,0.001143825,0.12581952,0.000540487,0.02253426,0.000677061,6970000000,0.104464015,0.099726354,0
0.009015134,0,0.02217614,0.043299494,0.003610764,0.017343602,0.000763854,0.036464316,0.001794416,0.000182579,0.190606337,0.331625731,0
0.024998956,0,0.02472609,0.011950699,0.002493417,0.057773738,0.000602424,0.08865943,0.001130684,0.000101454,0.215710092,0.276478058,0
0.014252113,0,0.033224316,0.034013939,0.008594571,0.010159946,0.000518777,0.020883334,0.001545521,0.000203208,0.25640247,0.315099108,0
0.038456348,0,0.030920697,0.000308427,0.001352618,0.1644457,0.000456565,0.164566779,0.000351782,6480000000,0.247393461,0.011840068,0
0.008504845,0,0.004715044,0.082735807,0.046700119,0.00160355,0.000640804,0.208636517,0.00765737,0.000158553,0.230590141,0.598911983,0
0.013893397,0,0.035847018,0.02754225,0.000251914,0.344939118,0.000539015,0.016377069,0.000725661,0.000100288,0.038870331,0.282052168,0
0.018424887,0,0.028003675,0.027469739,0.005260685,0.025403252,0.000712423,0.055485217,0.001653835,0.000130557,0.242028545,0.50010489,0
0.009325571,0,0.022797353,0.023266929,0.005351465,0.007528685,0.000497366,0.018001557,0.001134313,0.000223592,0.160542565,0.133449272,0
0.011366245,0,0.081877718,0.01008829,0.007934905,0.021587745,0.000689614,0.015337162,0.000260244,7070000000,0,0.106788823,0
0.014739258,0,0.060995708,0.009805404,0.000241323,0.311533877,0.000513686,0.007158909,0.000570542,5900000000,0.059317745,0.101246661,0
0.023786512,0,0.047429583,0.00409744,0.000509123,0.170272274,0.000479199,0.015525168,0.000740604,0.000114662,0.128049398,0.07110889,0
0.018388935,0,0.036803449,0.02597208,0.000980421,0.103348642,0.000597857,0.02964323,0.000399412,0.000158135,0.181293653,0.457777924,0
0.036684714,0,0.047343025,0.001052042,0.000307895,0.238783007,0.000444912,0.015078654,0.001412526,7060000000,0.122886932,0.022739621,0
0.049817831,0,0.031944396,0.001342655,0.000383544,0.265784649,0.000814386,0.013824303,0.000883829,0.000131895,0.203158214,0.054822315,0
0.037900842,0,0.004011187,0.003108443,454000000,0.168345146,1,0.000305509,0.011179622,0.028661192,0,0.070529452,0
0.049845752,0,0.022681274,0.00113115,0.000963778,0.232806341,0.000490204,0.007496732,0.00011353,4670000000,0,0.0512356,0
0.041624521,0,0.019350206,0.004398654,0.006175291,0.039333273,0.000676513,0.045741228,0.002001214,8080000000,0.232614637,0.209541618,0
0.044617451,0,0.012475544,0.00158074,0.001472901,0.061522476,0.000455193,0.044539753,0.00424353,8240000000,0.284036846,0.038086357,0
0.032943943,0,0.016791156,0.001161255,0.001472901,0.06682092,0.000465374,0.042233744,0.030725382,0.000110198,0.054560178,0.028717228,0
0.019354949,0,0.037753788,0.005006684,0.005646499,0.034542204,0.000484165,0.052130488,0.002208136,6330000000,0.071363498,0.106370745,0
0.021990214,0,0.04229438,0.002693435,0.002013041,0.007477312,0.001705981,0.073234141,0.000728268,5130000000,0,0.070439253,0
0.016804824,0,0.011238326,0.02436021,0.000226193,0.277490685,0.000446284,0.018712454,0.002505489,0.000152282,0.235752607,0.237577722,0
0.017487869,0,0.042589336,0.01490911,0.004552603,0.018929335,0.00048127,0.031699543,0.002678824,0.000166171,0.085939872,0.266435137,0
0.002294905,0,0.009645496,0.220233057,0.000734559,0.056385492,0.000430987,0.106522921,0.000669348,0.000191514,0.039882579,0.547209323,0
0.049785631,0,0.017572585,0.004164391,0.011555503,0.004362639,0.00043468,0.085116696,0.002137235,0.000102225,0,0.069639043,0
0.010883547,0,0.028860879,0.058729657,0.005563284,0.011969068,0.000493897,0.035597726,0.000596594,0.000263707,0.231399939,0.745715665,0
0.007028002,0,0.018817192,0.083776268,0.001084818,0.066025643,0.000501733,0.031079712,0.002167848,0.000226066,0.169855249,0.601572015,0
0.017090319,0,0.024479299,0.018276896,0.00035631,0.209254406,0.000470939,0.022478445,0.002703762,0.000110623,0.158011945,0.228147419,0
0.03485935,0,0.021787339,0.007739574,0.000351771,0.244308289,0.00044843,0.021553104,0.002770628,8540000000,0.212470898,0.150689766,0
0.019309876,0,0.016272964,0.009523761,0.007232875,0.018059133,0.00057188,0.201086909,0.012578697,0.000103663,0.241421196,0.188102631,0
0.034892871,0,0.031658233,0.003579286,0.000650588,0.136868821,0.000473509,0.033238841,0.000790964,0.000100304,0,0.084925263,0
0.02535374,0,0.036332309,0.004834544,0.0001513,0.401129795,0.000435928,0.008745208,0.001484043,6950000000,0.182710801,0.04010315,0
0.02339898,0,0.037676516,0.007819631,0.040857687,0.003725547,0.000523169,0.109428198,0.001189213,778000000,0.004048993,0.209436046,0
0.007765125,0,0.043106885,0.029095644,0.000942596,0.07827075,0.000457414,0.02617981,0.001460694,0.000220607,0.210952526,0.248635641,0
0.026972858,0,0.022290831,0.003072162,0.007999207,0.022854524,0.000512313,0.425134028,0.002987164,3770000000,0.205283936,0.090664716,0
0.013052066,0,0.040278529,0.021428454,0.000511392,0.136383225,0.000487883,0.013104593,0.002105099,0.000150884,0.07601984,0.219807648,0
0.025335188,0,0.043448443,0.004722015,0.000310164,0.222800778,0.000433383,0.016664953,0.001327698,0.000120196,0,0.089219858,0
0.02343407,0,0.009434055,0.015056504,0.028131882,0.002681319,0.000504378,0.15255497,0.011461462,0.000164994,0.121672234,0.339690371,0
0.015905329,0,0.041308277,0.03328664,0.000312434,0.282572835,0.000465624,0.015586857,0.000929545,0.000134001,0.187670817,0.451787228,0
0.012585199,0,0.022739749,0.039201391,0.000496263,0.178631993,0.000510117,0.02480208,0.002145449,0.000156837,0.087863144,0.447183787,0
0.027916063,0,0.022867994,0.000241812,0.000559052,0.112882575,0.00052257,0.020310503,0.001269115,0.000132264,0,0.006044519,0
0.008395034,0,0.028745053,0.052112795,9990000000,0.326004721,0.000461956,0.009717551,0.000415575,0.000262473,0.133616763,0.267940224,0
0.020612129,0,0.020331599,0.012737219,0.00143205,0.061257776,0.000474757,0.056075672,0.00258989,0.000111824,0.305901407,0.230120891,0
0.009327297,0,0.009608966,0.02597951,9910000000,0.194494924,0.000449753,0.004723646,0.004286673,0.000210666,0.281911125,0.069291073,0
0.015304282,0,0.043190221,0.010969285,0.000226949,0.317189176,0.000461007,0.014470573,0.003244931,0.000115595,0.056281,0.087475914,0
0.037273439,0,0.020683918,0.001823784,0.001773231,0.047014094,0.000463503,0.051090581,0.00438105,660000000,0.074299018,0.052055163,0
0.020047345,0,0.026983361,0.011162343,0.001994128,0.044070135,0.000461731,0.253887167,0.02412018,0.000100206,0.07895536,0.149380025,0
0.01287409,0,0.02763418,0.009964249,0.000548461,0.223295193,0.000533325,0.020874521,0.001440607,0.00010344,0.105779937,0.094179372,0
0.024263257,0,0.017972199,0.008668654,0.001724815,0.032949555,0.000727121,0.045844043,0.003993532,0.000128581,0.035934811,0.114962688,0
0.016977489,0,0.021201119,0.028283983,0.000450116,0.195301431,0.000464152,0.022578324,0.001460786,0.0001306,0.237777103,0.399627083,0
0.018036276,0,0.031478391,0.032013036,0.000355554,0.262750879,0.000544879,0.007781678,0.001098016,0.000120234,0.078550461,0.451604278,0
0.020839976,0,0.023700421,0.021825608,0.000772384,0.137786795,0.000492051,0.047556659,0.001652002,8330000000,0.211154975,0.261101766,0
0.018249929,0,0.037824555,0.005699029,0.000454655,0.26469025,0.000612331,0.016858834,0.001245927,9090000000,0.143536795,0.076265724,0
0.029533722,0,0.039068672,0.003854832,0.001093896,0.075882862,0.000452123,0.037248652,0.000966788,8780000000,0.165603806,0.091149495,0
0.031520232,0,0.010997885,0.003573574,0.0020433,0.049349777,0.00045679,0.094511111,0.002108343,6740000000,0.234335459,0.07637768,0
0.019439739,0,0.021628768,0.019311626,0.005001963,0.071139135,0.000633317,0.167630686,0.007175323,6370000000,0.08988764,0.40097487,0
